,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
sub_0617,11.55409761,0.932800178,0.952142536,3.350649831,4.190737203,4.022870389,3.274089285,1.54652258,9.016718944,8.147590296,1.07202224,13.60719581,8.971416058,5.698354206,14.5691934,7.979819374,7.270474841,2.303859518,8.61794553,7.096945019,1.044796874,3.51617212,3.56712565,0.428282034,0.489668615,0.440841616
sub_0618,13.15518473,1.011960774,1.079260619,4.058043184,4.060962569,3.191228944,3.339221663,1.7188059,9.569923305,8.947503646,1.074910886,14.66709243,10.95057041,6.81326645,14.41740925,8.631395697,7.596689527,2.238716358,8.032911665,7.382344334,0.957091758,3.297185581,3.197765351,0.390222191,0.331413243,0.323281152
sub_0619,11.78069816,0.674438853,0.863106118,4.526058728,4.715830936,3.456867751,4.100529638,1.373245826,9.323706591,8.386724734,1.141084587,13.73866928,8.031094373,5.700972103,13.47786933,7.482532021,5.900783714,1.466047969,7.722048848,8.012627257,0.881477184,2.691006687,2.724330839,0.393837531,0.263093841,0.315774015
sub_0620,11.82057819,1.144586553,1.089395835,3.204372791,3.250136172,3.975587561,3.249112558,1.367791116,7.680736695,8.30534989,0.972613158,12.97762696,9.454871669,6.095879815,13.21793921,8.732631275,6.973216084,1.861661333,5.912011429,5.744879024,0.965007551,3.593714935,3.765048189,0.314335138,0.441401849,0.376241191
sub_0621,11.35850001,0.681561855,0.773706212,3.505138722,3.769149745,3.194072515,2.865679414,1.425156984,7.173721708,7.093854922,0.980663858,12.4087604,9.095282674,5.123165077,13.30585091,6.37236311,4.503271615,1.568449703,6.189408092,8.552465849,0.823489433,3.490161234,3.729736939,0.326647616,0.314958154,0.57383494
sub_0622,15.52368123,1.366120806,1.268939184,3.571524113,3.700941288,4.399647629,4.884914869,1.853070331,10.65438167,10.14696055,0.721570995,14.8287167,10.08564396,9.456477945,14.70692277,10.96948339,9.894530868,2.326086279,9.445824674,7.63397316,1.367181397,4.655555221,4.170639625,0.413650326,0.615840338,0.636992083
sub_0623,12.20017962,1.290496945,1.251260545,2.661505291,3.968580134,4.737206929,4.170193253,1.660891341,8.188323345,8.095078304,1.081787069,11.97498543,9.761326947,6.873393302,12.1927509,10.15591423,8.23032929,2.669885312,8.806458337,6.896005031,0.945549196,3.583071252,3.380089779,0.289899184,0.504599853,0.501160944
sub_0624,15.50461441,1.179807894,0.995041677,4.540274471,4.181206764,3.675068666,4.228548819,1.686945334,11.04599083,10.67978392,1.087834531,17.70245097,8.238329381,6.416673801,17.99769046,7.398319213,7.652187379,2.212642504,8.199885009,7.294727463,0.778811901,4.066866424,3.847606753,0.48444577,0.521755866,0.599143672
sub_0625,11.56688481,1.046809971,0.961738206,3.299465323,4.33812903,3.146144924,3.3722825,1.074880397,10.87964603,8.91097579,0.824591044,13.97489093,8.408979538,8.114656574,13.39711105,9.496379613,8.234787776,1.990282285,6.022993754,5.036487969,0.777007212,4.084384301,3.649869475,0.358121749,0.414105223,0.403214959
sub_0626,13.39477281,0.95182302,0.865990227,3.534554822,3.364933551,2.88026591,4.376164908,1.428365285,9.289126427,8.452868273,1.253786011,12.28523032,10.57227803,9.798221623,12.09230275,10.62698163,7.276270353,1.895455951,8.846948019,10.04310071,1.047262499,3.680091285,3.251963574,0.388339511,0.468713374,0.60260487
sub_0627,16.69391777,0.943657805,0.917531766,3.547753299,3.588911534,3.711531356,4.452666903,1.608724991,9.673478257,9.337638707,1.141656042,14.04094453,7.079317193,5.702857472,15.16575537,6.016536968,7.798015178,2.376342349,9.125634046,6.820672948,1.00087162,3.884969336,3.840219079,0.419522384,0.405307848,0.487772401
sub_0628,8.241860821,0.890410118,1.380370688,4.000343979,4.067635903,3.823358569,3.271822586,1.403415634,10.84456283,15.85789926,0.744906132,10.93496808,5.992911102,5.647158638,9.511046771,8.208269152,7.087703144,2.141067225,8.557929149,8.492964283,0.726447537,2.180658101,2.011333832,0.326907963,0.228897655,0.263757528
sub_0629,12.56678285,1.287661591,1.105875532,4.247515948,4.673325064,3.566205196,4.231922243,1.735721515,11.17569147,10.08973372,1.147401455,14.25073891,10.0412082,6.92253876,14.6993976,11.00125143,8.596824282,1.720842573,8.111813113,5.861766315,1.490784903,3.238595399,3.237683229,0.471724489,0.404935871,0.404906917
sub_0630,10.43116954,0.605031809,0.582996551,3.355772014,3.472145793,2.776288847,3.210626054,1.652869899,7.351697627,7.405842262,1.100990278,11.86311427,8.204967305,5.231255271,13.15912698,8.021046309,5.660584335,1.529414371,8.587867776,8.920690161,0.866756705,2.943041869,3.153078241,0.329153923,0.381917552,0.427285898
sub_0631,11.60296341,1.179987746,1.288698584,2.883252072,2.598646748,3.784358074,3.302693821,1.72685882,10.34653583,9.216653342,0.961876533,13.78965956,9.675014208,6.612588088,13.14106531,9.084917518,5.85822657,1.760570321,7.112172703,8.395742391,0.907193954,3.236185275,3.359062969,0.376413229,0.386280108,0.379718391
sub_0632,12.05002032,0.875579421,0.88403902,3.845949349,3.812860785,3.066762096,3.493579754,1.500989277,10.09666525,10.29260423,1.200149226,13.65075916,9.086097138,7.841530965,14.63228168,9.1992216,8.749158356,1.5241757,10.02878713,7.579547711,1.079418011,4.329731061,4.336837972,0.330899439,0.480892868,0.416528656
sub_0633,11.26422735,1.088476411,1.427484863,3.684817888,4.310667463,3.866086143,4.354574801,1.812969502,8.384342829,8.135345095,1.197233244,15.14886257,9.507477369,6.616511922,16.06166655,9.65042942,7.344527329,2.697280554,9.251616312,9.052400158,1.18628123,4.157912102,4.28840583,0.413197158,0.495665556,0.522886191
sub_0634,14.45750517,1.219500407,1.157477407,4.019908124,4.664279701,4.907749756,3.560481171,1.853986507,12.09659528,12.25163822,0.930637831,16.75122025,9.287083005,7.157301075,18.0074077,9.213429021,6.243413352,1.988759846,8.736315333,8.813483769,0.596950335,4.457615156,4.629411685,0.286435575,0.584177043,0.476207659
sub_0635,11.93348711,0.96238712,0.885030365,3.058747508,2.802954009,3.090079269,2.902798325,1.621469647,9.071257654,9.010141828,1.231603685,11.01587974,7.941649103,4.810690032,11.90083763,6.912757589,5.469622107,1.599085777,9.016614217,9.143860277,0.938829379,2.138040071,2.069895629,0.418090707,0.400990509,0.489086864
sub_0637,11.76287975,1.051331577,1.029202957,3.02499088,3.817381115,4.159017181,3.904526047,1.455041365,9.704717186,8.682154923,0.982738567,13.68505632,9.810890599,5.608877826,14.71484634,7.751730061,7.857710325,1.857456182,7.015839659,6.575426984,1.105504409,4.236188237,4.107174947,0.377081296,0.507525569,0.59614056
sub_0638,10.45747834,0.86681851,0.816308392,3.71058897,4.467131484,4.142366954,3.592371499,1.484548546,9.554469566,8.675240877,1.070203533,10.97421137,9.273787617,5.120997821,12.17456103,10.20051985,5.477382391,1.917506129,8.127223845,7.91652593,1.281973966,4.011804685,4.132470765,0.380966171,0.372075527,0.339777113
sub_0639,15.99317955,1.068273085,1.069842747,3.864839864,3.728265105,2.491203919,2.780640499,1.591205622,9.866632229,8.747906967,1.019989962,13.60879855,8.945685393,6.749462742,13.27771742,9.192792582,7.008456239,1.885997792,8.508059332,8.101060016,1.273674731,2.946201522,2.909454594,0.44177296,0.379330946,0.361445445
sub_0640,13.97209373,0.919964799,1.139441774,3.689711852,3.590992634,3.580499556,3.008022728,1.511219341,8.032264653,8.842082163,0.771022565,14.93198474,7.835811316,5.904823791,15.11745165,7.284204245,6.088748549,2.34757139,9.361828675,9.113875991,0.84690674,4.101437059,4.16853273,0.464917808,0.531367461,0.524554868
sub_0641,13.72040143,0.437957866,0.649032564,3.754540112,4.144750317,3.479982276,4.767482672,1.416329932,9.992872745,9.226243355,1.054981966,12.94922831,6.97458536,5.527458524,13.86003261,7.372276155,5.706335794,2.305185258,7.434518874,6.609096215,0.583123751,3.026798448,3.12201746,0.331529682,0.490125221,0.589480582
sub_0642,11.60598739,0.942510628,0.917835402,3.019446803,2.919307686,3.015779613,3.442395418,1.341672637,8.202533599,7.891430717,1.062964358,11.53972638,6.146275916,6.28524438,12.08677371,7.301932384,7.336475581,1.754270467,6.310283363,6.067539201,0.822815161,2.787691717,2.861760125,0.338262899,0.362395514,0.439520246
sub_0643,11.78161641,0.931264192,1.150055327,3.862687816,3.647803923,3.491514238,3.738005588,1.594428899,8.435218573,8.395757499,0.881829828,12.5924443,7.410620265,7.5708764,12.89003258,9.002632082,7.631933664,1.83112403,8.754282273,7.854037001,0.970231155,3.340429693,2.985659992,0.405257341,0.433318244,0.46353609
sub_0644,11.63664559,0.763545156,0.830048419,4.307683237,5.224534614,4.173537836,3.505048967,1.563231938,7.247992868,8.62803885,1.030608328,11.88049455,9.400289431,5.982814961,10.69757312,7.157234602,7.851760158,2.089287879,7.091081746,5.631640598,1.012142979,4.263533371,4.794447651,0.366406281,0.382215289,0.381763009
sub_0645,12.91374084,0.597025745,0.708942118,2.997340354,4.304163454,3.821594488,3.215561035,1.497995682,7.997393941,6.287137736,0.786860632,12.38078099,7.35520305,5.968219443,12.41408406,9.25136423,6.637348875,2.2052699,10.30426671,8.24258931,0.609197671,4.087864237,4.160617907,0.280970724,0.271365776,0.480486994
sub_0646,10.97001483,0.635249775,0.604287391,2.462835414,3.34335799,2.408353365,2.861532364,1.38399179,7.48604463,6.910440996,0.980566969,10.13816525,7.536738375,4.765948537,9.662159652,7.414709149,4.973549023,1.772722103,7.451699142,6.112505431,0.771262188,2.961932184,3.014841621,0.395369489,0.466441635,0.473686702
sub_0647,10.71958744,0.705855959,0.86838617,2.568345656,3.349451618,2.968079671,2.840043556,1.733798445,10.6935829,10.08028394,0.799902978,11.9173627,7.292027865,4.436181204,11.90253494,6.125817076,5.916372081,1.87716028,7.307385205,7.141146059,0.89521122,3.366056158,3.271441251,0.325713206,0.318252502,0.339880338
sub_0648,14.65875968,0.918443125,1.019839921,4.498847886,4.411654548,3.913257933,4.7734463,1.655402968,10.01297549,9.031720548,1.299933779,12.72037551,9.710173318,7.367438329,14.32857768,11.67957381,6.521209368,2.344612471,9.89157733,8.600101732,0.959163543,3.609895516,3.594137461,0.340006394,0.625264405,0.570329968
sub_0649,11.43976673,1.33944562,1.969501464,3.14807214,3.147035115,4.131277076,3.899113087,1.338732098,10.40150818,9.818135468,0.786459558,12.70191734,10.76036784,6.310630507,13.45697888,10.09860473,8.491976466,1.29638809,6.963016923,6.460160106,0.697371171,3.201679535,3.760907925,0.369735556,0.401879768,0.340845703
sub_0650,11.84959619,1.148183732,1.321772676,4.176788316,3.980526016,3.267788042,4.440858074,1.55406999,7.89283913,7.49744289,0.909014616,13.9057605,7.571532116,6.531737772,12.99760827,8.495996931,7.309120599,1.862353649,6.901946857,5.919739777,1.004222635,3.952455253,3.855314842,0.302512101,0.398275211,0.318817156
sub_0651,12.1700065,0.765002198,0.659982068,3.26604735,3.759700015,2.676621319,2.988197438,1.690588798,10.07580208,9.483050613,0.867922251,13.2206641,10.86905974,6.094059065,12.75665564,9.925365132,6.412315555,2.228890176,10.137119,9.166713589,0.948428611,3.99287074,3.795408304,0.307144589,0.565506446,0.513004889
sub_0652,12.86461342,0.980050964,1.06713003,3.509107233,3.45946422,2.887206326,3.065666102,1.486711287,8.374184597,8.524880397,0.959941699,13.17257389,7.735090918,8.616712673,13.66135954,7.680264054,9.096200001,1.672552546,7.385976766,7.605152706,1.152965257,2.895398671,2.819926108,0.316251634,0.36705979,0.366732184
sub_0653,11.64058057,1.337141219,1.026353779,4.247090461,3.373857524,3.389778812,3.654092593,1.485026735,9.553355911,12.04998674,0.913715981,16.32578558,7.990153449,5.084753629,16.07211101,6.017800298,5.652939238,2.193831437,7.503528036,7.93438623,0.673228451,4.365120519,4.150664993,0.383168891,0.575935909,0.583222522
sub_0654,15.53918892,1.17975081,1.026167765,3.198689414,3.926757945,3.358034365,2.852595593,1.486025569,9.779179542,9.608150195,1.325096006,15.43564963,8.69139841,8.346459344,13.84533371,10.25945512,8.472671683,1.984752945,11.82984527,11.10844299,1.071724648,3.83337209,3.831626289,0.431088264,0.389398074,0.393259114
sub_0655,15.41710761,1.138792758,1.07819731,4.074930552,4.99896075,3.564953179,4.515427463,1.503734033,12.10497089,10.39577212,1.086176554,15.73039195,8.374081297,6.65348336,16.63950619,7.626974784,9.178986405,1.755365608,8.724692678,6.981906875,1.092538465,3.65103674,3.799919386,0.395281911,0.463761766,0.475603419
sub_0656,12.94304433,0.673399563,0.795473908,3.25328009,3.355869805,2.90493368,2.610665561,1.159780755,9.474088949,8.058164266,0.664088844,9.873218326,8.791656828,6.613765591,11.22294902,8.501583898,6.159075815,1.733782817,6.605193237,5.898275856,0.916571798,2.637906551,2.485404941,0.402737667,0.408030696,0.354153614
sub_0657,12.12932039,1.038776188,1.042190064,3.576653034,3.574447251,3.148131856,3.545936839,1.466171846,8.592879496,7.767197783,0.848032049,11.80094119,10.25635287,5.672591021,11.96193925,10.57286812,5.933775936,2.195847411,8.153397612,6.735529264,0.968733505,3.909153322,3.344112958,0.445396531,0.388919739,0.492477127
sub_0658,17.13515715,1.292304236,1.21403997,3.872989154,4.054035593,3.173123356,3.226608187,1.416157195,9.555577677,9.072376577,0.882609128,13.01363164,8.470830631,8.255518213,13.46098964,9.330221379,7.397498584,2.047122345,10.23333971,10.6559411,0.887353183,3.898925137,4.324983721,0.31651113,0.473912121,0.473402672
sub_0660,11.64069469,0.92041387,0.907592799,3.261507777,2.528467633,3.122592994,3.662688409,1.268726569,8.108845352,8.4657085,0.808280973,15.22768986,8.330503799,7.510036977,14.48437758,7.57135081,8.509754143,2.04785393,5.804818967,5.497228699,0.754647944,3.817705874,3.808479402,0.39208811,0.406876483,0.219060125
sub_0661,10.27128374,0.858507389,0.904339806,3.521269359,3.280385924,3.362022761,3.988635037,1.462957755,9.078543787,8.259455952,0.942057635,13.32326346,9.097058655,5.991046668,13.59604443,7.883642691,7.79992227,1.863092299,8.337195628,7.363433761,1.328953122,3.056370653,3.005598588,0.341799102,0.400529854,0.497807658
sub_0662,13.80319924,1.098644262,1.16369746,4.025850411,4.928663603,4.469607386,4.431919527,1.546390339,10.0368343,9.157523256,0.935179361,15.10810582,10.2002201,6.948011002,16.08435285,8.1637816,9.790946177,2.280418489,7.990983431,8.365416697,0.971223586,4.25944836,4.246906927,0.328153518,0.679887656,0.673492439
sub_0663,10.7359617,0.851364132,0.693540444,3.868872733,4.862090806,4.033133107,3.802623884,1.707024488,10.18990405,6.788956649,0.85705155,11.91831682,4.775652353,4.153125111,11.34574979,8.19814734,5.915512445,1.699383508,8.695387247,5.331363231,0.764504232,2.466901575,2.770443912,0.323173789,0.274372318,0.459953106
sub_0664,10.64737141,1.218224332,1.28169777,3.308721547,4.169945472,4.589639598,3.943208927,1.376488214,8.903388747,8.112598749,0.822101922,10.09644116,8.928787138,5.691678164,11.16788264,8.393871537,6.429655987,1.757388231,7.886386959,6.511711111,1.013885367,3.033458604,2.957791073,0.389724828,0.471582218,0.537734529
sub_0665,9.637468841,1.111075293,1.184060671,4.09307697,4.201583558,3.810843458,3.687996481,1.423394031,8.895916821,8.593591053,1.032273818,12.27959842,7.166593068,5.172635452,12.92095399,7.056542529,6.379123329,1.789651782,6.991440127,6.718839267,0.913542706,2.336674769,2.256397537,0.461590277,0.502532342,0.332861578
sub_0666,9.919181592,0.685482796,0.667077341,4.539119203,3.673538969,4.291125824,3.885827561,1.445419027,9.831984038,9.69759418,0.924555869,13.78443167,8.919731479,6.541670756,14.65054032,6.80966839,8.48733088,1.550495588,6.94584509,6.539426099,0.865947222,3.69605015,3.709564095,0.24158426,0.164743084,0.448315502
sub_0667,10.61724832,0.973070724,1.149636679,3.821766757,4.512514345,3.849913144,3.326912302,1.474209157,8.161453762,8.162375096,0.598449842,11.10296772,9.379874467,6.778489025,11.92900625,8.687987858,7.292391256,2.058465162,6.996347043,7.256620711,0.836665368,4.532367777,3.770833735,0.308821411,0.405831761,0.450390986
sub_0668,12.71834896,0.875455904,0.844123372,4.319688939,4.090175046,3.60054254,3.534305731,1.723830768,8.698845261,7.388467978,0.988265786,14.13613224,10.54168766,5.8848518,15.73405687,9.292024035,6.62315447,2.141015565,7.984825641,8.239316083,1.032685653,4.088256839,4.09337219,0.345286458,0.449436815,0.333335785
sub_0669,9.461092039,0.828809526,1.02054498,3.486926162,3.056058293,3.312379254,3.974717708,1.641139657,10.30894209,9.258379299,0.715877033,10.68562697,8.391013618,6.237353328,11.67340485,7.724994455,7.718430581,1.793764054,6.416643036,5.22782476,0.956183111,2.263262004,2.514228849,0.280207677,0.322160011,0.314041897
sub_0670,10.9521097,1.117406875,0.933448304,3.317290344,3.846720313,3.614023806,3.389590693,1.554167986,8.657277357,8.133618842,0.772756072,14.05984369,10.17824129,8.496197266,13.66445064,9.321242533,8.225577362,2.049190753,5.987468573,5.793677065,1.188442026,2.993524019,2.589541224,0.275520865,0.371739071,0.57328277
sub_0671,15.4971615,1.237409358,1.239973463,3.247691393,4.084440535,4.172256727,4.385169648,1.755630093,10.74453039,9.286489038,1.146101028,14.6466292,11.48872972,7.006998189,14.44230611,10.58647101,8.51907822,2.275559918,12.85459752,11.87094606,1.146912387,3.629013702,4.070920461,0.417233185,0.502626087,0.466850714
sub_0672,8.875403301,1.080639553,0.813813749,4.129012812,4.205073973,4.307047077,3.857958694,1.205721374,8.231652398,7.800717494,0.80375006,13.96483638,7.958738238,4.798118651,15.59771925,6.380981283,6.214597111,2.23233129,6.585006783,5.98827172,1.00275802,3.000466867,3.380178774,0.344194753,0.372929136,0.390816395
sub_0673,11.78787019,0.808820609,0.998275159,3.554198321,3.565263948,4.012327553,3.417954502,1.605944642,7.983488276,8.243882224,1.092180836,13.70848126,10.19345277,6.008950242,14.42867961,7.415259484,9.238019161,1.688792762,6.871790777,5.552144239,0.957259767,3.284251055,3.498217829,0.34614211,0.329644289,0.425286643
sub_0674,11.45631164,1.324372475,1.163722785,2.737104032,3.533851225,4.739914404,3.982272778,1.914431315,10.071333,9.663567917,0.768486262,15.63255916,8.66162386,7.608662091,14.89657315,7.874530092,8.883869354,1.698738373,7.787143272,7.193877436,0.927367355,3.454484199,3.403495118,0.355345576,0.405146067,0.418368404
sub_0675,12.63920571,0.696917167,0.892638724,3.683221739,4.305773571,3.199483621,3.46352339,2.414567001,9.143674106,8.458320266,1.029068213,14.28995546,8.547586164,6.599187059,14.99162912,7.264994692,8.085465699,2.457045786,9.33454878,7.462063105,1.287401851,2.514535016,2.27519126,0.420370939,0.364635132,0.509746905
sub_0676,11.92335601,1.44430078,1.693005994,3.591003248,3.660468456,4.515466741,4.530917248,1.643726912,10.3817718,10.83117351,0.885201406,14.49379844,8.559858528,7.424365565,14.96022455,8.207592001,7.708084585,1.830103771,7.297099173,6.706673667,0.938209854,3.756487339,4.121340175,0.37815355,0.366374358,0.425283388
sub_0677,11.7283881,1.161063078,1.211789504,4.942807613,5.289940525,3.85158415,4.211658531,1.502850496,10.30732293,10.57993237,0.726114808,13.53352468,9.869784923,7.110688313,12.32488473,9.991009076,8.480973754,2.499710607,7.168861275,6.337344406,1.098056031,4.646611718,4.356940065,0.386560982,0.519627788,0.528200971
sub_0678,12.71753273,1.292548011,1.297644855,3.751443269,3.598136918,3.877509588,3.579241425,1.337711926,9.368101905,9.678670859,0.821680595,13.32283506,7.753988072,6.415371546,14.48387996,6.986629,6.947271107,1.685574513,7.771923466,8.208862201,0.728979457,2.985715017,2.71211501,0.370687595,0.4264018,0.57833722
sub_0679,15.39080685,0.888320796,0.85038338,3.405074983,3.511640309,4.018581239,3.9943565,2.02290961,8.647405495,8.93755754,1.254688079,14.54013218,8.935818967,7.92640266,14.32808556,10.10252328,6.750251924,2.412646728,10.88165952,9.621324922,1.033936132,4.458483817,3.561678585,0.333767772,0.676199808,0.63974094
sub_0680,13.22629489,1.053912046,1.098990522,4.091832768,3.907184669,2.964827755,3.757480475,1.671399259,8.944973647,8.8652797,1.197278613,14.30783247,10.28567973,7.991329733,13.89127225,10.21535068,7.548615403,2.038608852,6.302952979,7.40895336,1.291798564,4.961793849,4.82078242,0.37740114,0.391346037,0.423408018
sub_0681,12.54414681,0.645861377,0.674078141,3.146036848,3.747592154,2.953667961,3.404065693,1.458222093,10.23120198,9.578919166,1.028617642,13.62377063,7.493652639,6.39965296,13.01745831,8.419170868,5.592604744,2.084643981,8.693104645,7.566897812,1.023924881,3.455392498,4.474641925,0.294755428,0.490746147,0.511942254
sub_0682,13.87717166,0.823851186,0.994609977,3.055928241,3.690131765,3.697755898,3.558094135,1.387443215,9.00088213,9.270513367,1.036708524,14.887754,8.239026978,6.717934544,17.59289454,10.83068489,7.225575237,2.065978164,9.830455339,7.857164145,0.958855842,3.004544707,2.868924032,0.280306795,0.553469368,0.715551759
sub_0683,14.19843636,0.874958653,0.683715658,3.429382796,4.182482147,3.118962634,2.778490763,1.527251953,8.723583301,8.375175116,1.021976856,12.64985029,8.103877072,6.610522337,11.44086195,9.184350383,6.084288965,1.978852451,9.051458633,7.784804128,0.951565541,3.133605797,2.777418585,0.412500129,0.406340518,0.586821434
sub_0684,11.44955278,0.964366941,0.992502206,3.943048674,3.387507079,3.70464146,3.46984182,1.267396322,9.401759238,9.036078508,1.340255759,13.18229906,6.98683594,6.334624564,14.41418377,7.41593142,6.030852,1.897705554,7.667788372,8.336349356,0.99896671,2.219307069,2.028226066,0.337195551,0.438037863,0.435002521
sub_0685,14.35736461,1.031727592,0.952117507,4.168225593,3.09251706,3.547575454,4.079604568,1.804911205,11.39657524,11.44914904,1.397666563,17.78581296,9.718457945,8.293492471,18.34126783,10.40730569,6.314141134,2.443753509,10.29113931,11.41005485,1.531554013,3.911011452,3.582842031,0.422775522,0.462860836,0.597460257
sub_0686,13.50489173,1.095749478,1.032245734,3.462493468,4.397422819,3.453150198,3.284259786,1.935012431,9.091244187,8.974986591,1.074758833,13.138362,9.66552031,7.806464672,13.03525592,9.126912831,9.026670081,3.038621879,10.47747021,10.4976,1.069879207,3.932047071,4.186852497,0.28082192,0.474090783,0.293529595
sub_0687,15.41953042,0.926088368,0.91174136,3.298868366,4.048388834,3.093046036,3.422455966,1.501324444,12.50285773,11.45938643,1.067444671,15.3148313,9.646332904,5.617476114,15.81820576,9.496597655,6.944183861,2.102846237,9.839324589,8.589088262,1.272085963,2.58860827,2.266878769,0.444705671,0.490768706,0.579415243
sub_0688,15.63522178,0.856117401,1.19376427,3.695909839,4.144440932,3.171322136,4.025883222,1.414714236,10.6427613,9.883307944,0.94713534,11.82805255,7.376192596,5.843535766,12.30024215,8.420463704,7.159692164,2.460321365,10.16733276,7.439403321,1.031091562,3.430466498,3.151275535,0.384855865,0.509595717,0.540181002
sub_0689,12.94261286,1.014354752,1.011991744,3.593419245,3.868912762,3.294142493,3.687799621,1.613391034,9.752773296,10.08089968,0.854562107,16.61596213,9.181013085,6.370085349,16.10485683,10.62147298,5.970880155,2.063698608,9.158118714,7.821976799,1.027707348,3.712653777,3.444191439,0.244457163,0.461173955,0.609574798
sub_0690,12.97963462,1.162124569,1.322782177,3.207636727,3.465200617,2.533131166,3.315618388,1.543998306,9.576385592,8.38139177,0.980805946,13.50731169,10.68012729,6.619770963,13.51948747,9.089845144,7.158981219,2.01703095,8.398757499,8.457293491,0.85927983,3.375132246,3.564332149,0.287213522,0.491020605,0.423961795
sub_0691,10.64933431,1.000878105,1.305784566,3.014717873,3.446989581,4.408610971,3.27392458,1.523704384,8.218598889,8.977796537,0.80075614,10.92369682,8.485862542,5.932184392,11.72575705,8.270788098,6.174226569,2.499693531,8.987376396,7.847050572,0.935584609,5.489206781,5.173874771,0.387420588,0.449655721,0.438511096
sub_0692,10.92904448,0.819578578,0.800277711,3.529234211,3.296286638,3.21677893,3.521497913,1.571077088,8.780664217,8.228120453,1.178280254,12.50105645,7.304795715,6.739609891,12.57654614,8.975268797,7.239978626,1.689048929,8.288457953,8.510365701,0.919025385,2.924513621,2.441950931,0.328285769,0.486854947,0.46715619
sub_0693,13.26985204,0.712058092,0.80724636,3.36643541,3.728915387,2.961366782,3.159789679,1.614015455,10.19729463,9.509056335,1.162934191,14.7269331,9.860747822,5.440001232,15.28673956,8.825931085,7.028673957,2.156404929,9.205461268,8.906252878,1.260162109,3.662060795,3.500307985,0.493899061,0.382866279,0.412450736
sub_0694,14.01732819,0.848079735,0.912987618,4.48049864,4.461737863,3.684500934,3.526534873,1.619909092,9.680485894,9.512658184,0.85356079,13.30885055,10.21036407,6.452536399,15.37279156,10.54143028,6.08791029,2.737339695,11.36284107,8.904163779,0.984900963,3.653911917,3.645069962,0.383446468,0.594916092,0.701487785
sub_0695,12.57907541,0.840199233,1.071751231,4.110681712,4.340658054,3.78943318,4.116564233,1.717996293,9.549373047,8.785637718,1.083759824,14.3830838,9.074341192,6.463492256,13.83372638,9.595899873,6.912111032,2.308685071,8.736941418,8.122285843,1.102623873,3.508832332,2.971687574,0.366126499,0.387116026,0.49289483
sub_0696,11.85114265,0.902161688,0.794753959,2.757433012,2.944195457,2.242911499,2.988932685,1.679815196,9.468762821,8.525622581,0.849751436,14.49328481,10.92122321,5.107443718,14.76086479,8.713898609,5.998670446,1.85367547,5.816061446,5.646571632,0.865364928,3.47441374,2.910628369,0.440220936,0.436689665,0.284746596
sub_0698,13.62874016,1.334481253,1.539546732,3.835695023,4.033608438,3.776217177,4.57770595,1.528760949,11.05725152,8.71808171,0.905384742,11.53844718,11.44558315,8.947851994,14.20544426,9.101502377,11.15203724,2.449675418,7.107735893,7.164446905,0.77936433,3.374245397,2.089909522,0.318935735,0.464490032,0.412824838
sub_0699,12.1643514,1.224701809,1.126829805,3.948822684,4.3019504,3.897811915,3.294033691,1.632094636,9.86971482,10.95654191,0.958561064,13.77581062,8.636367574,6.359310965,14.09963159,6.654615736,8.73286021,2.070020106,7.886500876,7.548992177,1.129994378,3.652651811,3.709482996,0.496816992,0.608984415,0.568569817
sub_0700,11.97222344,0.580230928,0.792372971,3.296389738,3.820189225,2.424813942,2.213077247,1.653256367,8.703379853,8.422844439,1.054929063,12.29302781,9.688787736,5.316212337,12.07156625,8.933416259,6.275105993,1.744771788,7.702781145,7.148159512,0.657225919,2.027743644,2.137013265,0.248106202,0.258609111,0.350364173
sub_0701,8.734959623,0.889306547,0.869018234,4.688491105,4.256751871,4.39429986,3.928828892,2.312903161,8.679100316,9.237768286,0.518769335,14.42273232,7.563447838,5.988787149,12.94496573,6.877666803,7.608269142,2.05005122,7.052550671,6.873593285,0.679987248,3.064087381,3.497188033,0.28419167,0.516324164,0.414310266
sub_0702,11.14744201,0.94130261,0.912070316,4.095650092,5.279503869,4.737301149,4.245555321,1.654699141,10.49142173,8.570040738,0.943639382,16.15853107,8.220939592,6.820745184,17.55221503,8.166815351,7.137705809,1.823429494,7.967327743,7.556258712,0.969041531,3.16451625,3.405785325,0.374555413,0.415467081,0.537171996
sub_0703,13.94931169,0.996271241,0.936010468,4.193286387,3.873686745,3.815637992,4.340220312,2.011764886,12.8166382,14.07953427,1.076600939,10.88967888,10.21909295,6.967338371,13.24730292,8.44846755,7.299762952,2.697265969,12.26064984,10.46261754,1.10229107,3.005030407,2.764105533,0.294186928,0.355791591,0.411304238
sub_0704,15.41066696,1.015806182,0.995477651,4.028432933,4.713336417,4.176719703,4.034724984,1.519172112,11.97692638,11.09581879,1.112157218,16.69236933,11.78490694,6.622996635,17.77992622,10.86440197,8.659492082,2.523258145,11.47315505,11.92983989,1.233899488,5.383435756,5.067991413,0.413105536,0.412537266,0.282504204
sub_0705,12.91273553,0.86158571,0.940506267,3.536144009,3.652327523,4.076073248,4.2762924,1.565543884,10.20210714,10.32231173,1.264748883,13.91930355,8.061188605,6.99667742,13.32316711,7.477615628,8.578951809,1.972314067,9.110558815,6.428879839,0.770578897,3.156987366,3.481106364,0.377956994,0.416723444,0.40835496
